,party_rk,date_time,story_id,category,event,food recommendation,like travelling,recommend_destination,investment interest
11860,32739,2019-11-27 11:10:01,3818,39,like,0,0,,0
11861,50803,2019-09-11 21:33:05,3334,71,like,0,0,,0
11862,41334,2019-09-11 23:26:34,2767,26,favorite,0,0,,0
11863,41334,2019-09-11 23:26:36,2767,26,like,0,0,,0
11864,19320,2019-09-11 23:42:51,2246,53,favorite,0,0,,0
11865,93512,2019-11-13 21:56:51,3679,16,favorite,0,0,,0
11866,93512,2019-11-13 21:57:10,3687,78,favorite,0,0,,0
11867,67451,2019-02-14 19:29:26,299,28,77],0,0,,0
11868,37378,2019-02-14 23:22:23,2084,43,like,0,0,,0
11869,17955,2019-02-14 23:45:40,1947,55,like,0,0,,0
11870,10955,2019-10-19 21:33:14,3579,78,favorite,0,0,,0
11871,76067,2019-10-19 23:40:05,3583,51,favorite,0,0,,0
11872,69542,2019-10-19 23:43:20,2211,81,favorite,0,0,,0
11873,26510,2019-09-26 20:52:31,3394,37,164,0,0,,0
11874,26731,2019-09-26 22:08:42,1342,68,like,0,0,,0
11875,31592,2019-11-20 17:33:54,3655,80,164,0,0,,0
11876,26731,2019-09-22 21:35:08,3388,44,like,0,0,,0
11877,58888,2019-09-22 21:35:50,2183,73,favorite,0,0,,0
11878,42286,2019-03-25 16:01:46,2246,53,favorite,0,0,,0
11879,40886,2019-03-25 18:24:36,2041,41,dislike,0,0,,0
11880,5327,2019-03-25 20:00:26,2018,39,favorite,0,0,,0
11881,39225,2019-03-25 21:09:47,174,2,14],0,0,,0
11882,15556,2019-08-03 08:39:07,1699,11,favorite,0,0,,0
11883,22091,2019-08-03 12:07:53,2227,52,favorite,0,0,,0
11884,70289,2019-08-03 12:49:00,2893,44,favorite,0,0,,0
11885,27948,2019-08-03 13:29:33,3077,57,favorite,0,0,,0
11886,69542,2019-10-19 23:45:11,3560,51,favorite,0,0,,0
11887,69812,2019-10-20 00:25:26,2227,52,like,0,0,,0
11888,5819,2019-09-25 10:31:13,3156,49,favorite,0,0,,0
11889,65693,2019-09-25 12:48:05,3422,50,dislike,0,0,,0
11890,49095,2019-12-18 14:44:32,3840,39,like,0,0,,0
11891,49095,2019-12-18 14:44:12,3991,39,like,0,0,,0
11892,9726,2019-02-20 18:51:20,1318,66,like,0,0,,0
11893,58017,2019-05-20 20:16:45,2441,28,77],0,0,,0
11894,42286,2019-05-21 09:51:31,2592,71,favorite,0,0,,0
11895,32473,2019-05-21 10:16:52,2479,44,favorite,0,0,,0
11896,32473,2019-05-21 10:17:25,2592,71,favorite,0,0,,0
11897,19320,2019-05-21 11:22:25,2542,14,177,0,0,,0
11898,33952,2019-05-21 11:35:03,2592,71,favorite,0,0,,0
11899,40695,2019-08-08 11:04:15,2399,46,favorite,0,0,,0
11900,40695,2019-08-08 11:06:40,2773,71,favorite,0,0,,0
11901,22429,2019-08-08 11:19:45,3135,51,favorite,0,0,,0
11902,93512,2019-08-08 11:29:28,3123,44,favorite,0,0,,0
11903,73377,2019-08-08 12:44:13,1997,6,favorite,0,0,,0
11904,6365,2019-08-08 13:25:44,1342,68,like,0,0,,0
11905,6314,2019-08-08 16:00:26,3136,71,favorite,0,0,,0
11906,85576,2019-08-08 16:01:10,3123,44,like,0,0,,0
11907,80724,2019-08-08 17:28:03,2283,53,like,0,0,,0
11908,80724,2019-08-08 17:26:37,2402,16,like,0,0,,0
11909,8218,2019-03-14 10:53:55,405,34,159,0,0,,0
11910,76812,2019-03-14 11:20:46,2018,39,like,0,0,,0
11911,62445,2019-03-14 13:05:58,1061,66,favorite,0,0,,0
11912,58351,2019-06-14 18:38:19,2715,49,favorite,0,0,,0
11913,78758,2019-06-14 20:50:49,2092,13,like,0,0,,0
11914,24207,2019-06-14 23:38:55,2688,81,like,0,0,,0
11915,3645,2019-06-15 00:06:25,2688,81,favorite,0,0,,0
11916,31592,2019-08-09 17:41:59,3017,57,like,0,0,,0
11917,22091,2019-08-09 18:01:13,3097,57,favorite,0,0,,0
11918,44871,2019-08-09 18:35:24,1342,68,like,0,0,,0
11919,34650,2019-08-09 18:40:18,3119,16,favorite,0,0,,0
11920,52661,2019-08-09 18:41:05,2879,15,favorite,0,0,,0
11921,10195,2019-08-09 19:03:36,3096,73,favorite,0,1,Хайфа,0
11922,32216,2019-03-13 15:52:03,741,67,160,0,0,,0
11923,32216,2019-03-13 15:52:33,1157,2,14],0,0,,0
11924,68683,2019-03-13 21:19:50,341,2,14],0,0,,0
11925,54043,2019-09-30 21:17:31,3446,51,favorite,0,0,,0
11926,86973,2019-10-01 00:53:23,2990,26,favorite,0,0,,0
11927,52781,2019-10-01 00:54:34,2544,46,favorite,0,0,,0
11928,45498,2019-10-01 03:26:23,3432,81,like,0,0,,0
11929,69852,2019-04-28 10:47:20,2433,51,like,1,0,,0
11930,54160,2019-04-28 11:17:32,2327,27,like,0,0,,0
11931,56354,2019-04-28 12:29:28,2431,74,favorite,0,0,,0
11932,55796,2019-04-28 13:47:50,2399,46,favorite,0,0,,0
11933,19043,2019-04-30 16:02:43,573,3,153,0,0,,0
11934,32106,2019-04-30 17:35:49,2383,9,like,0,0,,0
11935,32106,2019-04-30 17:35:51,2383,9,favorite,0,0,,0
11936,7933,2019-09-16 20:56:36,3285,26,like,0,0,,0
11937,34650,2019-09-16 22:35:36,3370,44,like,0,0,,0
11938,3645,2019-02-08 17:36:37,2019,15,like,0,0,,0
11939,13332,2019-02-08 22:35:30,2051,16,like,0,0,,0
11940,37024,2019-02-08 23:27:21,2051,16,like,0,0,,0
11941,61223,2019-04-05 13:44:50,2284,53,like,0,0,,0
11942,61223,2019-04-05 13:44:25,1460,3,153,0,0,,0
11943,66389,2019-04-05 15:44:36,1281,66,favorite,0,1,Таиланд,0
11944,72943,2019-04-05 16:18:21,299,28,77],0,0,,0
11945,42286,2019-04-05 17:58:29,2206,53,like,0,0,,0
11946,86099,2019-12-02 10:13:23,3840,39,like,0,0,,0
11947,86099,2019-12-02 10:13:22,3840,39,favorite,0,0,,0
11948,32473,2019-07-02 11:16:41,2091,13,favorite,0,0,,0
11949,32473,2019-07-02 11:16:57,2240,45,176,0,0,,0
11950,21812,2019-05-27 00:27:31,2404,15,favorite,0,0,,1
11951,41253,2019-05-27 07:42:06,2383,9,like,0,0,,0
11952,93847,2019-05-31 17:47:57,2599,51,favorite,1,0,,0
11953,34650,2019-05-31 17:54:30,2644,49,like,0,0,,0
11954,71060,2019-05-31 19:49:29,1777,16,favorite,0,0,,0
11955,61223,2019-05-31 21:38:09,2603,81,like,0,0,,0
11956,61223,2019-05-31 21:38:16,2468,73,like,0,1,Танзания,0
11957,61223,2019-05-31 21:37:34,2637,49,like,0,0,,0
11958,10063,2019-05-31 23:15:09,2175,81,favorite,0,0,,0
11959,32106,2019-02-26 21:39:04,1116,65,163,0,0,,0
11960,19711,2019-07-27 19:42:10,3021,44,favorite,0,0,,0
11961,22091,2019-07-27 20:33:09,2981,20,like,0,1,,0
11962,10858,2019-04-28 17:29:56,2397,15,favorite,0,0,,1
11963,29439,2019-04-29 08:27:19,2327,27,like,0,0,,0
11964,87962,2019-12-17 14:31:34,2284,53,like,0,0,,0
11965,42286,2019-11-06 04:25:35,3691,53,favorite,0,0,,0
11966,22161,2019-09-19 22:58:43,2831,28,77],0,0,,0
11967,9726,2019-09-20 01:46:17,3387,44,favorite,0,0,,0
11968,9726,2019-09-20 01:47:38,3352,71,favorite,0,0,,0
11969,9726,2019-09-20 01:48:00,2249,73,favorite,0,1,Берлин,0
11970,31937,2019-09-20 02:29:35,2981,20,like,0,1,,0
11971,46954,2019-07-23 08:49:44,2965,78,like,0,0,,0
11972,8049,2019-07-23 09:54:04,2967,51,like,0,0,,0
11973,8049,2019-07-23 09:54:08,2624,65,163,0,0,,0
11974,82414,2019-07-23 10:35:19,2389,10,180,0,0,,0
11975,46394,2019-07-23 13:19:49,224,28,77],0,0,,0
11976,88817,2019-10-23 12:41:06,2972,52,favorite,0,0,,0
11977,17955,2019-02-04 15:40:35,1320,2,14],0,0,,0
11978,6070,2019-02-04 21:59:13,2019,15,like,0,0,,0
11979,1299,2019-02-05 11:05:44,872,66,like,0,1,Тайвань,0
11980,61223,2019-09-11 20:25:11,3326,44,like,0,0,,0
11981,61223,2019-09-11 20:25:18,3326,44,favorite,0,0,,0
11982,61223,2019-09-11 20:25:56,3334,71,like,0,0,,0
11983,61223,2019-09-11 20:23:43,3116,16,like,0,0,,0
11984,50803,2019-09-11 21:26:14,2371,20,favorite,0,0,,0
11985,92710,2019-05-20 21:28:47,2341,71,like,0,0,,0
11986,24914,2019-05-20 22:09:40,2429,71,favorite,0,0,,0
11987,18709,2019-05-20 22:16:32,2589,46,favorite,0,0,,0
11988,61223,2019-07-30 19:47:10,3059,71,like,0,0,,0
11989,38592,2019-07-31 00:01:18,3059,71,favorite,0,0,,0
11990,34650,2019-11-16 11:17:21,3639,73,like,0,0,,0
11991,58972,2019-01-06 10:40:36,1456,81,like,0,0,,0
11992,58972,2019-01-06 10:39:16,1894,81,like,0,0,,0
11993,34136,2019-06-25 00:05:09,2407,34,174,0,0,,0
11994,80267,2019-10-06 21:22:51,3365,51,like,0,0,,0
11995,37378,2019-10-06 21:30:20,3390,15,favorite,0,0,,1
11996,69603,2019-10-06 23:11:28,3451,51,favorite,0,0,,0
11997,19483,2019-09-28 17:49:23,3134,15,like,0,0,,0
11998,42942,2019-09-28 19:48:27,2170,14,177,0,0,,0
11999,73975,2019-07-02 02:17:58,224,28,77],0,0,,0
12000,47088,2019-07-02 08:46:23,2832,49,favorite,0,0,,0
12001,81363,2019-07-02 12:08:22,1855,16,like,0,0,,0
12002,58289,2019-10-05 15:11:09,3365,51,like,0,0,,0
12003,84985,2019-10-05 16:18:00,3174,78,favorite,0,0,,0
12004,61179,2019-08-25 12:34:20,2966,71,favorite,0,0,,0
12005,61179,2019-08-25 12:34:42,2467,43,favorite,0,0,,0
12006,1663,2019-08-25 13:01:32,3172,16,like,0,0,,0
12007,11712,2019-08-25 17:03:28,3172,16,dislike,0,0,,0
12008,49543,2019-08-25 19:57:18,2784,51,dislike,0,0,,0
12009,27690,2019-12-04 18:11:16,3852,20,favorite,0,0,,0
12010,31024,2019-11-18 19:22:36,3250,28,77],0,0,,0
12011,90365,2019-12-01 19:33:48,3709,2,14],0,0,,0
12012,19043,2019-12-01 20:31:11,2399,46,like,0,0,,0
12013,90202,2019-12-01 21:15:45,3840,39,like,0,0,,0
12014,85996,2019-12-01 22:09:36,3846,39,like,0,0,,0
12015,85996,2019-12-01 22:13:44,3134,15,like,0,0,,0
12016,85996,2019-12-01 22:10:06,2784,51,like,0,0,,0
12017,39312,2019-12-01 22:11:39,3840,39,like,0,0,,0
12018,27812,2019-12-03 21:31:04,3861,39,like,0,0,,0
12019,10195,2019-12-03 22:06:16,3866,71,like,0,0,,0
12020,85354,2019-08-31 11:34:09,2594,81,like,0,0,,0
12021,85703,2019-08-31 12:49:14,3172,16,like,0,0,,0
12022,27690,2019-11-16 09:31:57,3759,81,favorite,0,0,,0
12023,46549,2019-11-16 09:32:30,3707,49,favorite,0,0,,0
12024,89253,2019-11-16 13:22:33,3739,81,like,0,0,,0
12025,66389,2019-04-26 18:20:31,2433,51,like,1,0,,0
12026,21445,2019-04-26 23:32:06,2433,51,favorite,1,0,,0
12027,7673,2019-04-27 02:13:39,2362,39,dislike,0,0,,0
12028,93037,2019-04-27 05:29:20,2248,50,favorite,0,0,,0
12029,93037,2019-04-27 05:32:53,2319,81,favorite,0,1,Самуи,0
12030,93037,2019-04-27 05:32:53,2319,81,like,0,1,Самуи,0
12031,93037,2019-04-27 05:32:06,2341,71,like,0,0,,0
12032,19043,2019-05-06 17:12:53,2264,15,favorite,0,0,,0
12033,69603,2019-05-06 21:45:49,2212,52,favorite,0,0,,0
12034,69782,2019-05-07 01:15:06,2484,51,like,0,0,,0
12035,19292,2019-04-27 07:59:43,224,28,77],0,0,,0
12036,42286,2019-04-27 13:09:57,2424,44,like,0,0,,0
12037,6832,2019-12-09 09:01:36,3513,49,favorite,0,0,,0
12038,23284,2019-03-28 00:00:45,265,2,14],0,0,,0
12039,2593,2019-09-12 23:11:37,1342,68,like,0,0,,0
12040,9395,2019-04-02 08:33:42,851,28,48,0,0,,0
12041,41375,2019-04-02 09:39:13,192,2,14],0,0,,0
12042,14425,2019-04-26 20:12:34,2327,27,favorite,0,0,,0
12043,75085,2019-04-26 21:13:54,2269,43,favorite,0,0,,0
12044,55383,2019-04-26 21:24:36,2327,27,favorite,0,0,,0
12045,1618,2019-10-21 23:02:29,3134,15,like,0,0,,0
12046,58510,2019-12-05 10:40:05,3794,51,favorite,1,0,,0
12047,3645,2019-12-05 10:36:14,3866,71,like,0,0,,0
12048,3645,2019-12-05 10:36:27,3885,44,like,0,0,,0
12049,61179,2019-04-24 21:01:15,2327,27,favorite,0,0,,0
12050,34650,2019-04-24 22:38:39,2404,15,favorite,0,0,,1
12051,23151,2019-07-09 10:06:27,2886,36,dislike,0,0,,0
12052,48924,2019-07-09 23:31:50,2226,27,like,0,0,,0
12053,28494,2019-01-28 10:58:21,224,81,like,0,0,,0
12054,3645,2019-01-28 19:10:55,1995,81,like,0,0,,0
12055,6314,2019-08-24 00:03:29,3233,52,favorite,0,0,,0
12056,70289,2019-08-24 00:24:23,2594,81,favorite,0,0,,0
12057,83460,2019-08-24 01:09:48,2759,71,favorite,0,0,,0
12058,12576,2019-10-13 18:54:57,2404,15,favorite,0,0,,1
12059,80724,2019-08-08 17:27:23,2397,15,like,0,0,,1
12060,61223,2019-08-08 18:21:43,2594,81,like,0,0,,0
12061,29320,2019-08-08 18:21:34,3068,78,dislike,0,0,,0
12062,81163,2019-08-08 23:25:19,2664,27,like,0,0,,0
12063,61223,2019-06-05 05:58:09,2663,44,like,0,0,,0
12064,45121,2019-06-05 07:48:10,2654,46,favorite,0,0,,0
12065,34650,2019-10-16 17:26:49,3029,51,like,0,0,,0
12066,75814,2019-10-16 19:13:41,2404,15,favorite,0,0,,1
12067,66389,2019-10-20 20:26:21,3601,81,like,0,0,,0
12068,3724,2019-09-02 09:26:54,3200,71,dislike,0,0,,0
12069,61179,2019-09-02 10:41:13,224,28,77],0,0,,0
12070,61179,2019-09-02 10:41:14,224,28,77],0,0,,0
12071,61179,2019-09-02 10:45:32,3254,51,like,1,0,,0
12072,60120,2019-02-20 01:20:26,265,2,14],0,0,,0
12073,67071,2019-02-20 06:55:21,2111,69,like,0,0,,0
12074,33738,2019-02-20 07:47:07,2031,41,like,0,0,,0
12075,27690,2019-02-20 08:46:16,190,2,14],0,0,,0
12076,10195,2019-02-20 09:32:16,190,2,14],0,0,,0
12077,27854,2019-04-26 23:37:38,2415,39,like,0,0,,0
12078,56033,2019-04-27 11:52:59,2213,74,like,0,0,,0
12079,46822,2019-04-27 16:50:35,2327,27,like,0,0,,0
12080,44148,2019-04-20 18:33:28,2325,44,like,0,0,,0
12081,70039,2019-04-20 19:05:36,2366,78,favorite,0,0,,0
12082,24817,2019-04-21 08:10:27,2325,44,dislike,0,0,,0
12083,15556,2019-03-16 14:44:14,617,31,like,0,0,,0
12084,34650,2019-03-16 15:12:20,323,36,like,0,0,,0
12085,67718,2019-03-17 01:04:57,224,28,77],0,0,,0
12086,17794,2019-03-17 12:08:20,2018,39,dislike,0,0,,0
12087,17460,2019-11-04 20:55:10,3687,78,favorite,0,0,,0
12088,84985,2019-09-18 22:08:02,2407,34,174,0,0,,0
12089,13452,2019-09-18 23:41:04,3373,44,favorite,0,0,,0
12090,51274,2019-09-19 00:54:24,2955,15,like,0,0,,0
12091,71100,2019-11-09 14:01:04,3390,15,favorite,0,0,,1
12092,40695,2019-11-09 15:48:28,3704,29,favorite,0,0,,0
12093,40695,2019-11-09 15:49:18,3710,44,favorite,0,0,,0
12094,19043,2019-11-09 15:54:31,3711,71,favorite,0,0,,0
12095,78943,2019-12-12 01:43:13,3921,16,like,0,0,,0
12096,52998,2019-02-26 13:43:19,1471,36,like,0,0,,0
12097,39755,2019-02-26 20:00:52,192,2,14],0,0,,0
12098,14443,2019-03-27 18:29:12,2020,71,like,0,0,,0
12099,14443,2019-03-27 18:18:56,190,2,14],0,0,,0
12100,14443,2019-03-27 18:27:27,1185,31,like,0,0,,0
12101,11460,2019-06-25 22:17:32,2778,15,favorite,0,0,,1
12102,19043,2019-06-26 06:20:12,2778,15,like,0,0,,1
12103,7750,2019-06-26 08:57:57,2807,50,favorite,0,0,,0
12104,24914,2019-05-24 20:57:34,2579,73,favorite,0,0,,0
12105,62445,2019-05-24 22:57:48,2384,43,favorite,0,0,,0
12106,83445,2019-05-25 08:02:47,2604,50,like,0,0,,0
12107,3580,2019-05-25 11:27:19,2592,71,favorite,0,0,,0
12108,19348,2019-11-20 22:57:14,1342,68,like,0,0,,0
12109,80064,2019-07-04 22:59:03,2043,81,dislike,0,0,,0
12110,80064,2019-07-04 22:59:08,2835,50,dislike,0,0,,0
12111,19043,2019-07-05 04:36:48,2874,81,favorite,0,0,,0
12112,428,2019-09-05 17:27:23,2831,28,77],0,0,,0
12113,75405,2019-09-05 17:48:43,3307,81,dislike,0,0,,0
12114,61223,2019-10-12 14:35:31,3386,18,like,0,0,,0
12115,51837,2019-10-12 14:36:21,2043,81,favorite,0,0,,0
12116,33742,2019-04-16 12:31:31,2374,44,like,0,0,,0
12117,33742,2019-04-16 12:31:33,2374,44,favorite,0,0,,0
12118,3645,2019-04-16 14:46:32,2373,44,favorite,0,0,,0
12119,18884,2019-04-16 15:57:29,1491,66,like,0,0,,0
12120,34650,2019-06-22 13:05:12,2703,74,like,0,0,,0
12121,31592,2019-06-22 14:06:09,2264,15,like,0,0,,0
12122,73019,2019-06-22 17:15:51,1525,4,19],0,0,,0
12123,23434,2019-06-22 20:54:24,2738,44,favorite,0,0,,0
12124,80752,2019-06-22 21:35:20,2091,13,favorite,0,0,,0
12125,29856,2019-06-22 22:16:32,2637,49,favorite,0,0,,0
12126,9607,2019-04-20 12:24:03,2325,44,like,0,0,,0
12127,64440,2019-04-20 16:25:38,2389,10,180,0,0,,0
12128,21284,2019-02-23 17:17:40,2018,39,like,0,0,,0
12129,34650,2019-02-23 18:30:43,4134,28,77],0,0,,0
12130,44670,2019-12-24 21:46:39,4034,43,dislike,0,0,,0
12131,44670,2019-12-24 21:46:52,4034,43,like,0,0,,0
12132,34650,2019-02-08 12:45:48,2051,16,like,0,0,,0
12133,308,2019-12-04 19:22:40,3871,39,dislike,0,0,,0
12134,37890,2019-11-08 20:20:54,3704,29,like,0,0,,0
12135,37890,2019-11-08 20:20:55,3704,29,favorite,0,0,,0
12136,65693,2019-09-03 20:39:30,1427,34,175,0,0,,0
12137,42978,2019-09-03 22:10:44,2940,75,favorite,0,0,,0
12138,6023,2019-09-04 03:16:27,3288,50,like,0,0,,0
12139,61223,2019-01-08 18:02:29,1508,81,like,0,0,,0
12140,61223,2019-01-08 18:03:15,1597,81,like,0,0,,0
12141,61223,2019-01-08 18:03:08,1645,81,like,0,0,,0
12142,31132,2019-11-21 20:56:45,2990,26,favorite,0,0,,0
12143,54775,2019-11-21 20:54:58,3145,16,favorite,0,0,,0
12144,21813,2019-02-19 18:11:22,2111,69,like,0,0,,0
12145,8307,2019-02-19 21:20:59,190,2,14],0,0,,0
12146,30933,2019-07-07 19:48:04,224,28,77],0,0,,0
12147,64598,2019-07-07 20:27:46,1949,81,favorite,0,0,,0
12148,16274,2019-07-08 09:14:51,2525,52,favorite,0,0,,0
12149,55289,2019-07-08 09:24:29,2855,41,dislike,0,0,,0
12150,53838,2019-07-08 10:19:25,2855,41,favorite,0,0,,0
12151,16757,2019-02-23 11:04:31,265,2,14],0,0,,0
12152,63204,2019-02-23 16:19:19,192,2,14],0,0,,0
12153,46954,2019-05-28 11:24:14,2592,71,favorite,0,0,,0
12154,91328,2019-11-27 17:51:00,3818,39,like,0,0,,0
12155,22557,2019-11-27 18:45:16,3813,15,like,0,0,,1
12156,41248,2019-11-27 20:19:31,2284,53,dislike,0,0,,0
12157,41248,2019-11-27 20:19:12,3739,81,dislike,0,0,,0
12158,29162,2019-12-25 09:34:38,2972,52,like,0,0,,0
12159,36072,2019-12-25 10:42:13,3978,81,like,0,0,,0
12160,12147,2019-12-06 18:14:22,3840,39,like,0,0,,0
12161,54043,2019-11-12 09:36:29,3014,51,favorite,0,0,,0
12162,54384,2019-04-27 18:08:54,2022,46,favorite,0,0,,0
12163,54043,2019-04-27 21:47:59,2357,61,favorite,0,0,,0
12164,17955,2019-04-27 23:42:36,2384,43,like,0,0,,0
12165,17955,2019-04-27 23:42:37,2384,43,favorite,0,0,,0
12166,59521,2019-04-27 23:42:38,2327,27,favorite,0,0,,0
12167,388,2019-04-28 07:52:30,2327,27,like,0,0,,0
12168,49235,2019-12-31 08:20:21,4117,71,favorite,0,0,,0
12169,15471,2019-05-01 00:02:23,2471,49,favorite,0,0,,0
12170,70773,2019-05-01 03:38:19,2404,15,like,0,0,,1
12171,23529,2019-06-20 18:22:16,2043,81,favorite,0,0,,0
12172,93847,2019-06-20 18:27:46,2700,81,like,0,0,,0
12173,93847,2019-06-20 18:38:44,2771,54,175,0,0,,0
12174,66881,2019-06-20 18:43:24,2521,27,favorite,0,0,,0
12175,21421,2019-06-20 19:07:06,2125,13,like,0,0,,0
12176,10195,2019-06-20 20:44:48,2775,71,like,0,0,,0
12177,73809,2019-06-21 02:15:34,349,28,77],0,0,,0
12178,19043,2019-06-21 03:37:58,2220,71,favorite,0,0,,0
12179,61223,2019-05-08 16:09:33,2536,44,like,0,0,,0
12180,93037,2019-05-09 02:33:21,2395,71,favorite,0,0,,0
12181,19043,2019-05-09 02:37:44,1620,16,like,0,0,,0
12182,93037,2019-05-09 02:33:21,2395,71,like,0,0,,0
12183,47663,2019-03-06 20:26:51,192,2,14],0,0,,0
12184,10461,2019-03-06 20:42:29,2122,16,like,0,0,,0
12185,68519,2019-12-15 20:29:07,3964,39,like,0,0,,0
12186,51635,2019-11-22 06:16:58,3639,73,dislike,0,0,,0
12187,41890,2019-12-12 14:52:11,3941,39,dislike,0,0,,0
12188,59572,2019-09-03 15:53:13,3267,57,favorite,0,0,,0
12189,30863,2019-09-03 16:10:37,3172,16,like,0,0,,0
12190,78040,2019-07-23 22:01:08,2939,15,like,0,0,,0
12191,3645,2019-09-18 16:19:50,3385,78,like,0,0,,0
12192,56033,2019-05-30 13:09:13,1342,68,like,0,0,,0
12193,8493,2019-05-30 20:03:19,2637,49,favorite,0,0,,0
12194,44211,2019-05-30 21:13:44,2599,51,favorite,1,0,,0
12195,7750,2019-05-30 21:19:26,2636,43,favorite,0,0,,0
12196,74312,2019-11-19 08:22:20,3365,51,like,0,0,,0
12197,19615,2019-11-19 14:59:41,3739,81,dislike,0,0,,0
12198,89078,2019-11-19 15:27:20,3778,62,favorite,0,0,,0
12199,34650,2019-11-19 17:28:02,3778,62,like,0,0,,0
12200,40156,2019-07-31 16:05:03,2945,39,like,0,1,,0
12201,10195,2019-02-05 14:10:43,1760,64,like,0,0,,0
12202,66804,2019-02-05 15:09:36,265,2,14],0,0,,0
12203,6493,2019-02-05 15:31:27,712,38,like,0,0,,0
12204,31222,2019-02-05 16:58:13,265,2,14],0,0,,0
12205,61223,2019-08-31 17:51:20,3252,44,like,0,0,,0
12206,13934,2019-08-31 21:11:51,3268,51,like,0,0,,0
12207,24591,2019-09-01 10:59:47,2544,46,favorite,0,0,,0
12208,49543,2019-01-24 12:31:43,1960,81,like,0,0,,0
12209,34650,2019-01-24 15:07:12,1975,81,like,0,0,,0
12210,28406,2019-01-24 18:48:07,71,81,like,0,0,,0
12211,42978,2019-10-31 00:42:17,1342,68,like,0,0,,0
12212,73967,2019-06-16 20:07:38,2407,34,174,0,0,,0
12213,46954,2019-02-14 00:19:09,611,67,160,0,0,,0
12214,89078,2019-11-03 17:40:27,3687,78,favorite,0,0,,0
12215,88224,2019-11-03 21:13:20,1971,52,favorite,0,0,,0
12216,50783,2019-11-03 21:53:17,2571,43,favorite,0,0,,0
12217,50803,2019-11-04 00:39:36,2990,26,favorite,0,0,,0
12218,7933,2019-05-19 09:01:29,2283,53,favorite,0,0,,0
12219,66561,2019-05-19 13:08:07,1599,11,favorite,0,0,,0
12220,61132,2019-05-19 23:32:28,1971,52,favorite,0,0,,0
12221,46954,2019-05-19 23:44:38,2553,74,like,0,0,,0
12222,69782,2019-05-20 01:49:43,630,28,77],0,0,,0
12223,33550,2019-05-20 02:18:08,2454,28,77],0,0,,0
12224,46549,2019-09-07 22:03:18,3108,52,favorite,0,0,,0
12225,6420,2019-12-23 17:51:03,3930,16,like,0,0,,0
12226,49196,2019-12-23 19:41:16,2881,15,favorite,0,0,,0
12227,86497,2019-09-15 13:34:08,2092,13,favorite,0,0,,0
12228,40755,2019-09-15 20:04:00,2553,74,favorite,0,0,,0
12229,19043,2019-08-12 20:57:13,3155,71,like,0,0,,0
12230,19043,2019-08-12 20:57:17,3155,71,favorite,0,0,,0
12231,7750,2019-08-12 21:21:06,3161,15,like,0,0,,1
12232,27675,2019-07-21 22:21:37,2981,20,favorite,0,1,,0
12233,4199,2019-08-02 13:01:40,3095,50,like,0,0,,0
12234,28491,2019-08-02 19:48:47,224,28,77],0,0,,0
12235,87749,2019-11-10 14:20:12,3529,16,favorite,0,0,,0
12236,18839,2019-11-10 14:57:29,3704,29,favorite,0,0,,0
12237,34650,2019-03-24 17:43:54,851,28,48,0,0,,0
12238,27690,2019-03-25 05:36:00,2084,43,favorite,0,0,,0
12239,39617,2019-01-31 15:47:53,1957,50,like,0,0,,0
12240,21996,2019-01-31 17:07:58,190,2,14],0,0,,0
12241,21996,2019-01-31 17:09:49,190,2,14],0,0,,0
12242,26270,2019-02-23 19:10:51,190,2,14],0,0,,0
12243,11646,2019-02-23 19:07:54,190,2,14],0,0,,0
12244,65425,2019-02-24 13:39:44,190,2,14],0,0,,0
12245,22520,2019-02-24 15:18:26,190,2,14],0,0,,0
12246,29140,2019-02-07 18:49:13,4136,68,like,0,0,,0
12247,65423,2019-02-07 19:02:18,224,28,77],0,0,,0
12248,19320,2019-07-05 15:04:00,2854,7,54],0,0,,0
12249,46549,2019-07-05 15:22:10,2736,51,favorite,0,0,,0
12250,63949,2019-07-05 17:51:38,2855,41,favorite,0,0,,0
12251,13531,2019-07-05 19:47:20,2867,51,like,1,0,,0
12252,13531,2019-07-05 19:47:21,2867,51,favorite,1,0,,0
12253,65074,2019-07-05 20:10:18,2866,7,54],0,0,,0
12254,19043,2019-05-09 02:38:08,2385,71,favorite,0,0,,0
12255,34650,2019-01-01 16:51:55,1928,81,like,0,0,,0
12256,15557,2019-01-01 16:54:37,1699,81,like,0,0,,0
12257,7933,2019-01-01 22:50:24,1483,81,like,0,0,,0
12258,51791,2019-01-01 22:55:31,1825,81,dislike,0,0,,0
12259,58888,2019-01-01 23:18:02,1928,81,like,0,0,,0
12260,46954,2019-07-15 20:43:29,2890,53,favorite,0,0,,0
12261,54043,2019-07-15 20:59:04,2356,45,176,0,0,,0
12262,77816,2019-08-18 17:10:58,2831,28,77],0,0,,0
12263,10697,2019-08-18 17:30:47,2831,28,77],0,0,,0
12264,61280,2019-08-18 20:23:58,224,28,77],0,0,,0
12265,24914,2019-09-30 13:08:55,3460,81,like,0,0,,0
12266,54800,2019-09-30 14:42:39,3352,71,favorite,0,0,,0
12267,10195,2019-06-07 19:47:32,2648,73,like,0,1,Иран,0
12268,60581,2019-10-01 09:47:02,3432,81,favorite,0,0,,0
12269,40156,2019-10-01 10:36:08,3466,52,like,0,0,,0
12270,40156,2019-01-09 16:51:53,1902,81,like,0,0,,0
12271,61223,2019-01-10 11:02:18,192,81,like,0,0,,0
